route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246064224606423,246064224606423+1051856+1,Stamford,1360,0,,16,1,1
3,246064224606423,246064224606423+1051865+0,Grand Central,1361,1,,5,1,0
3,246064224606423,246064224606423+1051872+1,Old Greenwich,1362,0,,16,1,1
3,246064224606423,246064224606423+1051880+0,Grand Central,1363,1,,5,1,0
3,246064224606423,246064224606423+1051885+0,Grand Central,1365,1,,5,1,0
3,246064224606423,246064224606423+1051888+0,Grand Central,1367,1,,5,1,0
3,246064224606423,246064224606423+1051893+1,Stamford,1368,0,,16,1,1
3,246064224606423,246064224606423+1051900+0,Grand Central,1369,1,,5,1,0
3,246064224606423,246064224606423+1051906+1,Stamford,1370,0,,16,1,1
3,246064224606423,246064224606423+1051913+0,Grand Central,1371,1,,5,1,0
3,246064224606423,246064224606423+1051919+0,Grand Central,1373,1,,5,1,0
3,246064224606423,246064224606423+1051924+1,Stamford,1374,0,,16,1,1
3,246064224606423,246064224606423+1051932+0,Grand Central,1375,1,,5,1,0
3,246064224606423,246064224606423+1051937+1,Stamford,1376,0,,16,1,1
3,246064224606423,246064224606423+1051943+0,Grand Central,1379,1,,5,1,0
3,246064224606423,246064224606423+1051950+0,Grand Central,1381,1,,5,1,0
3,246064224606423,246064224606423+1051955+1,Stamford,1382,0,,16,1,1
3,246064224606423,246064224606423+1051965+0,Grand Central,1383,1,,5,1,0
3,246064224606423,246064224606423+1051969+0,Stamford,1384,0,,16,1,0
3,246064224606423,246064224606423+1051976+0,Grand Central,1385,1,,5,1,0
3,246064224606423,246064224606423+1051982+0,Stamford,1386,0,,16,1,0
3,246064224606423,246064224606423+1051989+0,Grand Central,1387,1,,5,1,0
3,246064224606423,246064224606423+1051994+0,Stamford,1388,0,,16,1,0
3,246064224606423,246064224606423+1052001+0,Grand Central,1389,1,,5,1,0
3,246064224606423,246064224606423+1052007+0,Stamford,1390,0,,16,1,0
3,246064224606423,246064224606423+1052015+0,Grand Central,1391,1,,5,1,0
3,246064224606423,246064224606423+1052018+0,Stamford,1392,0,,16,1,0
3,246064224606423,246064224606423+1052022+0,Grand Central,1393,1,,5,1,0
3,246064224606423,246064224606423+1052027+0,Stamford,1394,0,,16,1,0
3,246064224606423,246064224606423+1052031+0,Grand Central,1395,1,,5,1,0
3,246064224606423,246064224606423+1052037+0,Grand Central,1397,1,,5,1,0
3,246064224606423,246064224606423+1052042+0,Stamford,1398,0,,16,1,0
3,246064224606423,246064224606423+1052049+0,Grand Central,1399,1,,5,1,0
3,246064224606423,246064224606423+1052054+0,New Haven,1402,0,,16,1,0
3,246064224606423,246064224606423+1052057+0,Stamford,1404,0,,16,1,0
3,246064224606423,246064224606423+1052060+1,Stamford,1406,0,,16,1,1
3,246064224606423,246064224606423+1052062+1,Grand Central,1407,1,,5,1,1
3,246064224606423,246064224606423+1052065+1,Stamford,1408,0,,16,1,1
3,246064224606423,246064224606423+1052070+1,Grand Central,1409,1,,5,1,1
3,246064224606423,246064224606423+1052072+1,Stamford,1410,0,,16,1,1
3,246064224606423,246064224606423+1052075+0,New Haven,1416,0,,16,1,0
3,246064224606423,246064224606423+1052087+1,Grand Central,1429,1,,5,1,1
3,246064224606423,246064224606423+1052093+1,Grand Central,1431,1,,5,1,1
3,246064224606423,246064224606423+1052097+1,Grand Central,1433,1,,5,1,1
3,246064224606423,246064224606423+1052106+1,South Norwalk,1442,0,,16,1,1
3,246064224606423,246064224606423+1052114+0,Grand Central,1445,1,,5,1,0
3,246064224606423,246064224606423+1052120+1,Bridgeport,1456,0,,16,1,1
3,246064224606423,246064224606423+1052127+1,South Norwalk,1458,0,,16,1,1
3,246064224606423,246064224606423+1052136+0,Grand Central,1471,1,,5,1,0
3,246064224606423,246064224606423+1052143+0,Grand Central,1473,1,,5,1,0
3,246064224606423,246064224606423+1052150+0,Grand Central,1497,1,,5,1,0
3,246064224606423,246064224606423+1052157+0,New Haven,1500,0,,16,1,0
3,246064224606423,246064224606423+1052161+0,New Haven,1502,0,,16,1,0
3,246064224606423,246064224606423+1052166+0,Grand Central,1503,1,,5,1,0
3,246064224606423,246064224606423+1052173+0,New Haven-State St,1504,0,,16,1,0
3,246064224606423,246064224606423+1052176+1,New Haven-State St,1506,0,,16,1,1
3,246064224606423,246064224606423+1052182+1,Grand Central,1507,1,,5,1,1
3,246064224606423,246064224606423+1052188+1,New Haven,1508,0,,16,1,1
3,246064224606423,246064224606423+1052194+1,Grand Central,1509,1,,5,1,1
3,246064224606423,246064224606423+1052199+1,New Haven-State St,1510,0,,16,1,1
3,246064224606423,246064224606423+1052201+1,Grand Central,1511,1,,5,1,1
3,246064224606423,246064224606423+1052205+1,New Haven,1512,0,,16,1,1
3,246064224606423,246064224606423+1052210+1,Grand Central,1513,1,,5,1,1
3,246064224606423,246064224606423+1052212+1,New Haven-State St,1514,0,,16,1,1
3,246064224606423,246064224606423+1052218+0,New Haven,1516,0,,16,1,0
3,246064224606423,246064224606423+1052223+1,Grand Central,1517,1,,5,1,1
3,246064224606423,246064224606423+1052227+0,New Haven-State St,1518,0,,16,1,0
3,246064224606423,246064224606423+1052236+0,New Haven,1520,0,,16,1,0
3,246064224606423,246064224606423+1052239+0,New Haven,1522,0,,16,1,0
3,246064224606423,246064224606423+1052245+0,New Haven,1524,0,,16,1,0
3,246064224606423,246064224606423+1052252+1,Grand Central,1525,1,,5,1,1
3,246064224606423,246064224606423+1052256+0,New Haven,1526,0,,16,1,0
3,246064224606423,246064224606423+1052258+0,New Haven,1528,0,,16,1,0
3,246064224606423,246064224606423+1052264+1,Grand Central,1529,1,,5,1,1
3,246064224606423,246064224606423+1052270+0,New Haven,1530,0,,16,1,0
3,246064224606423,246064224606423+1052277+1,Grand Central,1531,1,,5,1,1
3,246064224606423,246064224606423+1052285+0,New Haven,1532,0,,16,1,0
3,246064224606423,246064224606423+1052290+1,Grand Central,1533,1,,5,1,1
3,246064224606423,246064224606423+1052295+0,New Haven,1534,0,,16,1,0
3,246064224606423,246064224606423+1052297+1,Grand Central,1535,1,,5,1,1
3,246064224606423,246064224606423+1052300+0,New Haven,1536,0,,16,1,0
3,246064224606423,246064224606423+1052311+0,New Haven,1538,0,,16,1,0
3,246064224606423,246064224606423+1052320+0,New Haven,1540,0,,16,1,0
3,246064224606423,246064224606423+1052324+0,Grand Central,1541,1,,5,1,0
3,246064224606423,246064224606423+1052328+1,New Haven,1542,0,,16,1,1
3,246064224606423,246064224606423+1052335+1,New Haven,1544,0,,16,1,1
3,246064224606423,246064224606423+1052343+0,Grand Central,1545,1,,5,1,0
3,246064224606423,246064224606423+1052349+1,New Haven,1546,0,,16,1,1
3,246064224606423,246064224606423+1052355+1,New Haven,1548,0,,16,1,1
3,246064224606423,246064224606423+1052361+0,Grand Central,1549,1,,5,1,0
3,246064224606423,246064224606423+1052365+0,Grand Central,1551,1,,5,1,0
3,246064224606423,246064224606423+1052368+1,New Haven,1552,0,,16,1,1
3,246064224606423,246064224606423+1052374+0,Grand Central,1553,1,,5,1,0
3,246064224606423,246064224606423+1052381+1,New Haven,1554,0,,16,1,1
3,246064224606423,246064224606423+1052387+0,Grand Central,1555,1,,5,1,0
3,246064224606423,246064224606423+1052394+1,New Haven,1556,0,,16,1,1
3,246064224606423,246064224606423+1052403+0,Grand Central,1557,1,,5,1,0
3,246064224606423,246064224606423+1052411+0,Grand Central,1559,1,,5,1,0
3,246064224606423,246064224606423+1052421+0,Grand Central,1561,1,,5,1,0
3,246064224606423,246064224606423+1052428+1,New Haven,1562,0,,16,1,1
3,246064224606423,246064224606423+1052435+0,Grand Central,1563,1,,5,1,0
3,246064224606423,246064224606423+1052444+0,Grand Central,1565,1,,5,1,0
3,246064224606423,246064224606423+1052450+0,Grand Central,1567,1,,5,1,0
3,246064224606423,246064224606423+1052460+0,Grand Central,1569,1,,5,1,0
3,246064224606423,246064224606423+1052469+1,New Haven,1570,0,,16,1,1
3,246064224606423,246064224606423+1052476+0,Grand Central,1571,1,,5,1,0
3,246064224606423,246064224606423+1052487+0,Grand Central,1573,1,,5,1,0
3,246064224606423,246064224606423+1052494+1,New Haven,1574,0,,16,1,1
3,246064224606423,246064224606423+1052503+0,Grand Central,1575,1,,5,1,0
3,246064224606423,246064224606423+1052511+1,New Haven,1576,0,,16,1,1
3,246064224606423,246064224606423+1052516+0,Grand Central,1577,1,,5,1,0
3,246064224606423,246064224606423+1052522+1,New Haven,1578,0,,16,1,1
3,246064224606423,246064224606423+1052528+0,Grand Central,1579,1,,5,1,0
3,246064224606423,246064224606423+1052536+0,Grand Central,1581,1,,5,1,0
3,246064224606423,246064224606423+1052543+0,New Haven,1582,0,,16,1,0
3,246064224606423,246064224606423+1052549+0,Grand Central,1583,1,,5,1,0
3,246064224606423,246064224606423+1052556+0,New Haven,1584,0,,16,1,0
3,246064224606423,246064224606423+1052562+0,New Haven,1586,0,,16,1,0
3,246064224606423,246064224606423+1052567+0,Grand Central,1587,1,,5,1,0
3,246064224606423,246064224606423+1052569+0,New Haven,1588,0,,16,1,0
3,246064224606423,246064224606423+1052574+0,New Haven,1590,0,,16,1,0
3,246064224606423,246064224606423+1052581+0,Grand Central,1591,1,,5,1,0
3,246064224606423,246064224606423+1052584+0,New Haven,1592,0,,16,1,0
3,246064224606423,246064224606423+1052590+0,New Haven,1594,0,,16,1,0
3,246064224606423,246064224606423+1052596+0,Grand Central,1595,1,,5,1,0
3,246064224606423,246064224606423+1052603+0,Grand Central,1597,1,,5,1,0
3,246064224606423,246064224606423+1052609+0,New Haven,1598,0,,16,1,0
3,246064224606423,246064224606423+1052619+0,Grand Central,1599,1,,5,1,0
3,246064224606423,246064224606423+1052623+1,Stamford,1633,1,,5,0,1
4,246064224606423,246064224606423+1052627+1,Grand Central,1707,1,,8,1,1
4,246064224606423,246064224606423+1052633+1,New Canaan,1710,0,,19,1,1
4,246064224606423,246064224606423+1052640+1,Grand Central,1711,1,,8,1,1
4,246064224606423,246064224606423+1052643+1,New Canaan,1712,0,,19,1,1
4,246064224606423,246064224606423+1052645+0,New Canaan,1716,0,,19,1,0
4,246064224606423,246064224606423+1052647+0,New Canaan,1718,0,,19,1,0
4,246064224606423,246064224606423+1052649+1,Grand Central,1723,1,,8,1,1
4,246064224606423,246064224606423+1052651+0,New Canaan,1726,0,,19,1,0
4,246064224606423,246064224606423+1052653+0,New Canaan,1730,0,,19,1,0
4,246064224606423,246064224606423+1052655+1,Grand Central,1731,1,,8,1,1
4,246064224606423,246064224606423+1052658+0,New Canaan,1734,0,,19,1,0
4,246064224606423,246064224606423+1052660+1,Grand Central,1735,1,,8,1,1
4,246064224606423,246064224606423+1052666+0,New Canaan,1738,0,,19,1,0
4,246064224606423,246064224606423+1052669+0,New Canaan,1740,0,,19,1,0
4,246064224606423,246064224606423+1052675+0,Stamford,1741,1,,8,1,0
4,246064224606423,246064224606423+1052679+0,Stamford,1745,1,,8,1,0
4,246064224606423,246064224606423+1052681+1,New Canaan,1750,0,,19,1,1
4,246064224606423,246064224606423+1052688+0,Stamford,1751,1,,8,1,0
4,246064224606423,246064224606423+1052691+1,New Canaan,1752,0,,19,1,1
4,246064224606423,246064224606423+1052697+0,Stamford,1755,1,,8,1,0
4,246064224606423,246064224606423+1052700+1,New Canaan,1758,0,,19,1,1
4,246064224606423,246064224606423+1052703+0,Stamford,1763,1,,8,1,0
4,246064224606423,246064224606423+1052706+0,Stamford,1767,1,,8,1,0
4,246064224606423,246064224606423+1052709+1,New Canaan,1770,0,,19,1,1
4,246064224606423,246064224606423+1052715+0,Stamford,1771,1,,8,1,0
4,246064224606423,246064224606423+1052718+1,New Canaan,1774,0,,19,1,1
4,246064224606423,246064224606423+1052722+0,Grand Central,1775,1,,8,1,0
4,246064224606423,246064224606423+1052727+0,Grand Central,1777,1,,8,1,0
4,246064224606423,246064224606423+1052731+1,New Canaan,1778,0,,19,1,1
4,246064224606423,246064224606423+1052737+0,New Canaan,1782,0,,19,1,0
4,246064224606423,246064224606423+1052740+0,New Canaan,1786,0,,19,1,0
4,246064224606423,246064224606423+1052743+0,Stamford,1787,1,,8,1,0
4,246064224606423,246064224606423+1052746+0,New Canaan,1790,0,,19,1,0
4,246064224606423,246064224606423+1052749+0,Stamford,1791,1,,8,1,0
4,246064224606423,246064224606423+1052752+0,New Canaan,1794,0,,19,1,0
4,246064224606423,246064224606423+1052754+0,Stamford,1795,1,,8,1,0
4,246064224606423,246064224606423+1052757+0,Stamford,1797,1,,8,1,0
4,246064224606423,246064224606423+1052760+0,New Canaan,1798,0,,19,1,0
4,246064224606423,246064224606423+1052762+0,Stamford,1799,1,,8,1,0
5,246064224606423,246064224606423+1052765+0,Danbury,1806,0,,21,1,0
5,246064224606423,246064224606423+1052768+1,Grand Central,1811,1,,10,1,1
5,246064224606423,246064224606423+1052771+0,Danbury,1812,0,,21,1,0
5,246064224606423,246064224606423+1052773+0,Danbury,1816,0,,21,1,0
5,246064224606423,246064224606423+1052776+1,Grand Central,1819,1,,10,1,1
5,246064224606423,246064224606423+1052783+0,Danbury,1822,0,,21,1,0
5,246064224606423,246064224606423+1052785+0,Danbury,1830,0,,21,1,0
5,246064224606423,246064224606423+1052790+1,Grand Central,1831,1,,10,1,1
5,246064224606423,246064224606423+1052796+1,South Norwalk,1837,1,,10,1,1
5,246064224606423,246064224606423+1052799+0,Danbury,1838,0,,21,1,0
5,246064224606423,246064224606423+1052801+1,Grand Central,1841,1,,10,1,1
5,246064224606423,246064224606423+1052808+0,Danbury,1844,0,,21,1,0
5,246064224606423,246064224606423+1052811+1,Danbury,1848,0,,21,1,1
5,246064224606423,246064224606423+1052817+0,Stamford,1849,1,,10,1,0
5,246064224606423,246064224606423+1052819+0,South Norwalk,1855,1,,10,1,0
5,246064224606423,246064224606423+1052822+1,Danbury,1860,0,,21,1,1
5,246064224606423,246064224606423+1052828+0,South Norwalk,1861,1,,10,1,0
5,246064224606423,246064224606423+1052832+0,South Norwalk,1867,1,,10,1,0
5,246064224606423,246064224606423+1052835+1,Danbury,1868,0,,21,1,1
5,246064224606423,246064224606423+1052840+0,Danbury,1874,0,,21,1,0
5,246064224606423,246064224606423+1052843+0,South Norwalk,1875,1,,10,1,0
5,246064224606423,246064224606423+1052848+0,South Norwalk,1881,1,,10,1,0
5,246064224606423,246064224606423+1052850+0,Danbury,1882,0,,21,1,0
5,246064224606423,246064224606423+1052855+0,Stamford,1889,1,,10,1,0
5,246064224606423,246064224606423+1052860+0,Danbury,1894,0,,21,1,0
5,246064224606423,246064224606423+1052862+0,South Norwalk,1897,1,,10,1,0
6,246064224606423,246064224606423+1052865+0,Waterbury,1902,0,,22,1,0
6,246064224606423,246064224606423+1052867+0,Waterbury,1908,0,,22,1,0
6,246064224606423,246064224606423+1052869+1,Bridgeport,1911,1,,11,1,1
6,246064224606423,246064224606423+1052872+0,Waterbury,1916,0,,22,1,0
6,246064224606423,246064224606423+1052874+0,Waterbury,1922,0,,22,1,0
6,246064224606423,246064224606423+1052876+1,Bridgeport,1925,1,,11,1,1
6,246064224606423,246064224606423+1052879+0,Waterbury,1928,0,,22,1,0
6,246064224606423,246064224606423+1052881+1,Bridgeport,1935,1,,11,1,1
6,246064224606423,246064224606423+1052884+0,Waterbury,1936,0,,22,1,0
6,246064224606423,246064224606423+1052886+0,Waterbury,1942,0,,22,1,0
6,246064224606423,246064224606423+1052888+0,Bridgeport,1949,1,,11,1,0
6,246064224606423,246064224606423+1052891+0,Waterbury,1956,0,,22,1,0
6,246064224606423,246064224606423+1052893+0,Bridgeport,1957,1,,11,1,0
6,246064224606423,246064224606423+1052896+0,Bridgeport,1965,1,,11,1,0
6,246064224606423,246064224606423+1052899+0,Bridgeport,1973,1,,11,1,0
6,246064224606423,246064224606423+1052902+0,Waterbury,1974,0,,22,1,0
6,246064224606423,246064224606423+1052904+0,Bridgeport,1979,1,,11,1,0
6,246064224606423,246064224606423+1052908+0,Bridgeport,1985,1,,11,1,0
6,246064224606423,246064224606423+1052911+0,Waterbury,1990,0,,22,1,0
6,246064224606423,246064224606423+1052913+0,Bridgeport,1991,1,,11,1,0
6,246064224606423,246064224606423+1052916+0,Bridgeport,1995,1,,11,1,0
6,246064224606423,246064224606423+1052919+0,Bridgeport,1997,1,,11,1,0
2,246064224606423,246064224606423+1053575+1,Grand Central,304,1,,3,1,1
2,246064224606423,246064224606423+1053583+1,Grand Central,306,1,,3,1,1
2,246064224606423,246064224606423+1053590+1,North White Plains,307,0,,14,1,1
2,246064224606423,246064224606423+1053595+1,Grand Central,308,1,,3,1,1
2,246064224606423,246064224606423+1053598+1,North White Plains,309,0,,14,1,1
2,246064224606423,246064224606423+1053609+1,Grand Central,310,1,,3,1,1
2,246064224606423,246064224606423+1053617+1,Grand Central,312,1,,3,1,1
2,246064224606423,246064224606423+1053624+1,Grand Central,314,1,,3,1,1
2,246064224606423,246064224606423+1053630+1,Grand Central,316,1,,3,1,1
3,246064224606423,246064224606423+1053649+0,Stamford,3238,0,,16,1,0
2,246064224606423,246064224606423+1053650+1,Grand Central,324,1,,3,1,1
3,246064224606423,246064224606423+1053656+1,Harrison,3254,0,,16,1,1
2,246064224606423,246064224606423+1053657+1,Grand Central,326,1,,3,1,1
2,246064224606423,246064224606423+1053662+1,Grand Central,328,1,,3,1,1
2,246064224606423,246064224606423+1053668+1,Grand Central,330,1,,3,1,1
2,246064224606423,246064224606423+1053686+1,Grand Central,332,1,,3,1,1
2,246064224606423,246064224606423+1053696+0,Grand Central,334,1,,3,1,0
3,246064224606423,246064224606423+1053707+1,Grand Central,3419,1,,5,1,1
2,246064224606423,246064224606423+1053712+0,North White Plains,343,0,,14,1,0
2,246064224606423,246064224606423+1053728+0,North White Plains,345,0,,14,1,0
2,246064224606423,246064224606423+1053736+1,North White Plains,349,0,,14,1,1
3,246064224606423,246064224606423+1053752+1,Grand Central,3507,1,,5,1,1
3,246064224606423,246064224606423+1053766+1,Grand Central,3511,1,,5,1,1
2,246064224606423,246064224606423+1053789+1,North White Plains,353,0,,14,1,1
3,246064224606423,246064224606423+1053796+0,New Haven,3536,0,,16,1,0
3,246064224606423,246064224606423+1053797+1,Grand Central,3537,1,,5,1,1
3,246064224606423,246064224606423+1053803+0,New Haven,3538,0,,16,1,0
3,246064224606423,246064224606423+1053806+1,Grand Central,3539,1,,5,1,1
3,246064224606423,246064224606423+1053811+0,New Haven,3540,0,,16,1,0
3,246064224606423,246064224606423+1053812+0,Grand Central,3541,1,,5,1,0
3,246064224606423,246064224606423+1053815+1,New Haven,3542,0,,16,1,1
3,246064224606423,246064224606423+1053820+1,New Haven,3546,0,,16,1,1
2,246064224606423,246064224606423+1053827+1,Crestwood,355,0,,14,1,1
3,246064224606423,246064224606423+1053844+1,New Haven,3568,0,,16,1,1
2,246064224606423,246064224606423+1053849+1,Crestwood,357,0,,14,1,1
3,246064224606423,246064224606423+1053855+1,New Haven,3570,0,,16,1,1
3,246064224606423,246064224606423+1053858+0,Grand Central,3581,1,,5,1,0
2,246064224606423,246064224606423+1053860+1,North White Plains,359,0,,14,1,1
2,246064224606423,246064224606423+1053868+1,Crestwood,361,0,,14,1,1
2,246064224606423,246064224606423+1053874+1,North White Plains,363,0,,14,1,1
2,246064224606423,246064224606423+1053882+1,Crestwood,365,0,,14,1,1
2,246064224606423,246064224606423+1053887+0,Grand Central,366,1,,3,1,0
2,246064224606423,246064224606423+1053891+1,Mt Vernon West,367,0,,14,1,1
2,246064224606423,246064224606423+1053898+0,Grand Central,368,1,,3,1,0
2,246064224606423,246064224606423+1053904+0,Grand Central,370,1,,3,1,0
2,246064224606423,246064224606423+1053917+1,North White Plains,373,0,,14,1,1
1,246064224606423,246064224606423+1053939+1,Grand Central,416,1,,1,1,1
1,246064224606423,246064224606423+1053953+1,Grand Central,426,1,,1,1,1
1,246064224606423,246064224606423+1053958+1,Grand Central,434,1,,1,1,1
1,246064224606423,246064224606423+1053961+1,Grand Central,436,1,,1,1,1
1,246064224606423,246064224606423+1053965+1,Grand Central,440,1,,1,1,1
1,246064224606423,246064224606423+1053971+0,Greystone,443,0,,12,1,0
2,246064224606423,246064224606423+1053992+1,Grand Central,4522,1,,3,1,1
2,246064224606423,246064224606423+1054000+0,North White Plains,4535,0,,14,1,0
2,246064224606423,246064224606423+1054006+1,North White Plains,4551,0,,14,1,1
2,246064224606423,246064224606423+1054019+1,Grand Central,4608,1,,3,1,1
1,246064224606423,246064224606423+1054026+1,Greystone,461,0,,12,1,1
2,246064224606423,246064224606423+1054047+0,Southeast,4631,0,,14,1,0
2,246064224606423,246064224606423+1054048+0,Southeast,4635,0,,14,1,0
2,246064224606423,246064224606423+1054052+1,Grand Central,4636,1,,3,1,1
2,246064224606423,246064224606423+1054059+0,Grand Central,4644,1,,3,1,0
2,246064224606423,246064224606423+1054062+1,Southeast,4649,0,,14,1,1
1,246064224606423,246064224606423+1054068+1,Greystone,465,0,,12,1,1
2,246064224606423,246064224606423+1054078+1,Southeast,4661,0,,14,1,1
1,246064224606423,246064224606423+1054087+1,Greystone,469,0,,12,1,1
1,246064224606423,246064224606423+1054100+1,Grand Central,4720,1,,1,1,1
1,246064224606423,246064224606423+1054108+0,Croton-Harmon,4735,0,,12,1,0
1,246064224606423,246064224606423+1054109+0,Grand Central,4744,1,,1,1,0
1,246064224606423,246064224606423+1054115+1,Croton-Harmon,4761,0,,12,1,1
1,246064224606423,246064224606423+1054120+1,Greystone,477,0,,12,1,1
1,246064224606423,246064224606423+1054146+0,Greystone,483,0,,12,1,0
1,246064224606423,246064224606423+1054153+0,Poughkeepsie,4833,0,,12,1,0
1,246064224606423,246064224606423+1054154+0,Poughkeepsie,4835,0,,12,1,0
1,246064224606423,246064224606423+1054160+0,Grand Central,4844,1,,1,1,0
2,246064224606423,246064224606423+1054169+1,Southeast,4908,1,,3,1,1
2,246064224606423,246064224606423+1054173+0,Wassaic,4949,0,,14,1,0
2,246064224606423,246064224606423+1054177+0,Wassaic,4961,0,,14,1,0
2,246064224606423,246064224606423+1054180+0,Grand Central,500,1,,3,1,0
2,246064224606423,246064224606423+1054197+0,North White Plains,501,0,,14,1,0
2,246064224606423,246064224606423+1054202+1,Grand Central,502,1,,3,1,1
2,246064224606423,246064224606423+1054209+1,North White Plains,503,0,,14,1,1
2,246064224606423,246064224606423+1054215+1,Grand Central,504,1,,3,1,1
2,246064224606423,246064224606423+1054218+1,North White Plains,505,0,,14,1,1
2,246064224606423,246064224606423+1054221+1,Grand Central,506,1,,3,1,1
2,246064224606423,246064224606423+1054224+1,North White Plains,507,0,,14,1,1
